YEAR_NBR,GENDER_CD,AGE_GROUP_CD,UC_NIV1,UC_NIV2,UC_NIV3,UC_NIV4,UC_CD,TOT_DEATHS_AMT,STD_DEATHS_NBR
2023,1,95,N00-N99: ziekten van urogenitaal stelsel,N10-N16: tubulo-interstitiële nierziekten,N13: obstructieve uropathie en reflux-uropathie,N133: overige en niet gespecificeerde vormen van hydronefrose,N133,1,0.0504
2023,1,70,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C23: maligne neoplasma van galblaas,,C23,1,0.03
2023,2,40,I00-I99: ziekten van hart en vaatstelsel,I30-I52: overige hartziekten,I48: atriumfibrillatie en -flutter,"I489: atriumfibrillatie en -flutter, niet gespecificeerd",I489,1,0.035
2023,2,50,V01-Y98: uitwendige oorzaken van ziekte en sterfte,Y10-Y34: gebeurtenis waarvan niet duidelijk is of deze accidenteel of opzettelijk is ontstaan,Y21: verdrinking en onderdompeling - opzet niet bepaald,,Y21,1,0.028
2023,2,0,"Q00-Q99: congenitale afwijkingen, misvormingen en chromosoomafwijkingen",Q00-Q07: congenitale misvormingen van zenuwstelsel,Q03: congenitale hydrocefalus,"Q039: congenitale hydrocefalus, niet gespecificeerd",Q039,1,0.032
2023,2,90,A00-B99: infectieziekten en parasitaire aandoeningen,B00-B09: virusinfecties gekenmerkt door huid-en slijmvliesafwijkingen,B00: herpesvirus-infecties [herpes simplex],"B009: herpesvirus-infectie, niet gespecificeerd",B009,1,0.0184
2023,2,85,N00-N99: ziekten van urogenitaal stelsel,N10-N16: tubulo-interstitiële nierziekten,N15: overige tubulo-interstitiële nierziekten,"N159: tubulo-interstitiële nierziekte, niet gespecificeerd",N159,1,0.018
2023,1,85,I00-I99: ziekten van hart en vaatstelsel,I30-I52: overige hartziekten,I48: atriumfibrillatie en -flutter,"I489: atriumfibrillatie en -flutter, niet gespecificeerd",I489,81,2.259
2023,2,40,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C50: maligne neoplasma van mamma,"C509: mamma, niet gespecificeerd",C509,29,0.917
2023,1,85,D50-D89: ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem,"D65-D69: stollingsstoornissen, purpura en overige hemorragische aandoeningen",D68: overige stollingsstoornissen,D683: hemorragische aandoening door circulerende anticoagulantia,D683,10,0.279
2023,1,75,G00-G99: ziekten van zenuwstelsel,G30-G32: overige degeneratieve ziekten van zenuwstelsel,"G31: overige degeneratieve ziekten van zenuwstelsel, niet elders geclassificeerd",G318: overige gespecificeerde degeneratieve ziekten van zenuwstelsel,G318,11,0.336
2023,2,75,K00-K93: ziekten van spijsverteringsstelsel,K55-K64: overige ziekten van darmen,K55: vaataandoeningen van darm,K552: angiodysplasie van colon,K552,2,0.052
2023,2,85,K00-K93: ziekten van spijsverteringsstelsel,K90-K93: overige ziekten van spijsverteringsstelsel,K92: overige ziekten van spijsverteringsstelsel,K921: melaena,K921,2,0.0345
2023,2,95,I00-I99: ziekten van hart en vaatstelsel,I30-I52: overige hartziekten,I49: overige hartritmestoornissen,I495: sick sinus syndrome,I495,2,0.0326
2023,1,50,V01-Y98: uitwendige oorzaken van ziekte en sterfte,X85-Y09: geweldpleging,X92: geweldpleging door verdrinking en onderdompeling,,X92,1,0.028
2023,1,95,G00-G99: ziekten van zenuwstelsel,G40-G47: aandoeningen met episodisch en paroxysmaal verloop,G41: status epilepticus,"G419: status epilepticus, niet gespecificeerd",G419,1,0.0504
2023,2,75,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C40: maligne neoplasma van bot en gewrichtskraakbeen van extremiteiten,C402: lange beenderen van onderste extremiteit,C402,1,0.028
2023,1,80,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C91: lymfatische leukemie,"C919: lymfatische leukemie, niet gespecificeerd",C919,1,0.03
2023,1,20,V01-Y98: uitwendige oorzaken van ziekte en sterfte,V01-V99: vervoersongevallen,V14: wielrijder gewond bij botsing met vrachtwagen of bus,"V144: wielrijder gewond bij botsing met vrachtwagen of bus, bestuurder gewond bij verkeersongeval",V144,1,0.03
2023,2,70,K00-K93: ziekten van spijsverteringsstelsel,K65-K67: ziekten van peritoneum,K66: overige aandoeningen van peritoneum,K661: hemoperitoneum,K661,1,0.03
2023,1,80,C00-D48: nieuwvormingen,D10-D36: benigne neoplasmata,D36: benigne neoplasma van overige en niet gespecificeerde lokalisaties,D361: perifere zenuwen en autonoom zenuwstelsel,D361,1,0.03
2023,1,85,F00-F99: psychische stoornissen en gedragsstoornissen,F10-F19: psychische stoornissen en gedragsstoornissen door gebruik van psychoactieve middelen,F10: psychische stoornissen en gedragsstoornissen door gebruik van alcohol,"F106: psychische stoornissen en gedragsstoornissen door gebruik van alcohol, amnestisch syndroom",F106,1,0.0285
2023,1,85,V01-Y98: uitwendige oorzaken van ziekte en sterfte,W00-X59: overige uitwendige oorzaken van letsel door ongeval,W74: niet gespecificeerde verdrinking en onderdompeling,,W74,1,0.0285
2023,2,60,G00-G99: ziekten van zenuwstelsel,G90-G99: overige aandoeningen van zenuwstelsel,G91: hydrocefalus,"G919: hydrocefalus, niet gespecificeerd",G919,1,0.024
2023,2,30,D50-D89: ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem,D60-D64: aplastische en overige anemieën,D61: overige aplastische anemieën,"D619: aplastische anemie, niet gespecificeerd",D619,1,0.0325
2023,2,80,I00-I99: ziekten van hart en vaatstelsel,I30-I52: overige hartziekten,I49: overige hartritmestoornissen,I498: overige gespecificeerde hartritmestoornissen,I498,1,0.0225
2023,2,40,G00-G99: ziekten van zenuwstelsel,G90-G99: overige aandoeningen van zenuwstelsel,G93: overige hersenaandoeningen,G936: hersenoedeem,G936,1,0.035
2023,1,45,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C10: maligne neoplasma van orofarynx,"C109: orofarynx, niet gespecificeerd",C109,1,0.035
2023,1,70,G00-G99: ziekten van zenuwstelsel,G80-G83: cerebrale paralyse en overige paralytische syndromen,G81: hemiplegie,G811: hypertone hemiplegie,G811,1,0.03
2023,2,75,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C25: maligne neoplasma van pancreas,C251: corpus van pancreas,C251,1,0.028
2023,1,80,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C95: leukemie van niet gespecificeerd celtype,"C959: leukemie, niet gespecificeerd",C959,5,0.1525
2023,2,65,C00-D48: nieuwvormingen,D10-D36: benigne neoplasmata,D32: benigne neoplasma van meningen,"D329: meningen, niet gespecificeerd",D329,3,0.0825
2023,2,55,I00-I99: ziekten van hart en vaatstelsel,I60-I69: cerebrovasculaire ziekten,I61: intracerebrale bloeding,"I619: intracerebrale bloeding, niet gespecificeerd",I619,7,0.195
2023,2,75,A00-B99: infectieziekten en parasitaire aandoeningen,B99-B99: overige infectieziekten,B99: overige en niet gespecificeerde infectieziekten,,B99,13,0.348
2023,2,85,J00-J99: ziekten van ademhalingsstelsel,J20-J22: overige acute infecties van onderste luchtwegen,J22: niet gespecificeerde acute infectie van onderste luchtwegen,,J22,6,0.105
2023,1,10,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,"C72: maligne neoplasma van ruggenmerg, hersenzenuwen en overige delen van centraal zenuwstelsel","C729: centraal zenuwstelsel, niet gespecificeerd",C729,2,0.055
2023,2,25,V01-Y98: uitwendige oorzaken van ziekte en sterfte,X60-X84: opzettelijk zichzelf schade toebrengen,X64: opzettelijke auto-intoxicatie door en opzettelijke blootstelling aan overige en niet gespecificeerde geneesmiddelen en biologische stoffen,,X64,4,0.12
2023,1,65,V01-Y98: uitwendige oorzaken van ziekte en sterfte,V01-V99: vervoersongevallen,V47: inzittende van auto gewond bij botsing met vast of stilstaand object,"V475: inzittende van auto gewond bij botsing met vast of stilstaand object, bestuurder gewond bij verkeersongeval",V475,2,0.055
2023,2,70,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C31: maligne neoplasma van neusbijholten,C310: sinus maxillaris,C310,1,0.03
2023,1,95,I00-I99: ziekten van hart en vaatstelsel,I20-I25: ischemische hartziekten,I21: acuut myocardinfarct,I212: acuut transmuraal myocardinfarct van overige delen van myocard,I212,1,0.0504
2023,2,80,K00-K93: ziekten van spijsverteringsstelsel,"K80-K87: aandoeningen van galblaas, galwegen en pancreas",K85: acute pancreatitis,K851: acute pancreatitis geïnduceeerd door galsteen,K851,1,0.0225
2023,2,20,"Q00-Q99: congenitale afwijkingen, misvormingen en chromosoomafwijkingen",Q80-Q89: overige congenitale misvormingen,"Q85: facomatosen, niet elders geclassificeerd",Q850: neurofibromatose (niet-maligne),Q850,1,0.03
2023,1,75,N00-N99: ziekten van urogenitaal stelsel,N25-N29: overige aandoeningen van nier en ureter,N28: overige niet elders geclassificeerde aandoeningen van nier en ureter,"N281: cyste van nier, verworven",N281,1,0.032
2023,2,75,V01-Y98: uitwendige oorzaken van ziekte en sterfte,V01-V99: vervoersongevallen,V05: voetganger gewond bij botsing met trein of spoorwegvoertuig,"V059: voetganger gewond bij botsing met trein of spoorwegvoertuig, verkeers- of niet-verkeersongeval niet gespecificeerd",V059,1,0.028
2023,2,75,K00-K93: ziekten van spijsverteringsstelsel,K55-K64: overige ziekten van darmen,K62: overige ziekten van anus en rectum,K623: rectumprolaps,K623,1,0.028
2023,1,85,V01-Y98: uitwendige oorzaken van ziekte en sterfte,V01-V99: vervoersongevallen,V18: wielrijder gewond bij vervoersongeval zonder botsing,"V180: wielrijder gewond bij vervoersongeval zonder botsing, bestuurder gewond bij niet-verkeersongeval",V180,1,0.0285
2023,1,75,I00-I99: ziekten van hart en vaatstelsel,I30-I52: overige hartziekten,I50: hartdecompensatie,I501: linker-ventrikeldecompensatie,I501,27,0.828
2023,1,85,N00-N99: ziekten van urogenitaal stelsel,N17-N19: nierinsufficiëntie,N18: chronische nierziekte,"N185: chronische nierziekte, stadium 5",N185,27,0.753
2023,1,75,E00-E90: endocriene ziekten en voedings- en stofwisselingsstoornissen,E70-E90: stofwisselingsstoornissen,E85: amyloïdose,E854: amyloïdose beperkt tot orgaan,E854,8,0.244
2023,1,70,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C18: maligne neoplasma van colon,C180: caecum,C180,3,0.09
2023,1,95,G00-G99: ziekten van zenuwstelsel,G20-G26: extrapiramidale aandoeningen en aandoeningen met abnormale bewegingen,G20: ziekte van parkinson,,G20,5,0.2518
2023,1,50,G00-G99: ziekten van zenuwstelsel,G10-G13: systeematrofieën die primair het centraal zenuwstelsel aantasten,G12: spinale spieratrofie en verwante syndromen,G122: ziekte van motorische neuronen,G122,5,0.154
2023,2,55,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C34: maligne neoplasma van bronchus en long,"C341: bovenkwab, bronchus of long",C341,2,0.052
2023,2,80,V01-Y98: uitwendige oorzaken van ziekte en sterfte,V01-V99: vervoersongevallen,"V89: ongeval met gemotoriseerd of niet-gemotoriseerd voertuig, soort voertuig niet gespecificeerd","V892: persoon gewond bij ongeval met niet gespecificeerd motorvoertuig, verkeersongeval",V892,2,0.045
2023,1,75,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C83: niet-folliculair lymfoom,C833: diffuus grootcellig b-cel-lymfoom,C833,5,0.152
2023,1,80,C00-D48: nieuwvormingen,D10-D36: benigne neoplasmata,D32: benigne neoplasma van meningen,"D329: meningen, niet gespecificeerd",D329,4,0.1225
2023,1,40,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C25: maligne neoplasma van pancreas,"C259: pancreas, niet gespecificeerd",C259,4,0.126
2023,2,70,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C34: maligne neoplasma van bronchus en long,"C341: bovenkwab, bronchus of long",C341,1,0.03
2023,1,80,J00-J99: ziekten van ademhalingsstelsel,J09-J18: influenza en pneumonie,"J12: viruspneumonie, niet elders geclassificeerd",J122: pneumonie door parainfluenzavirus,J122,1,0.03
2023,1,75,J00-J99: ziekten van ademhalingsstelsel,J30-J39: overige aandoeningen van bovenste luchtwegen,"J38: aandoeningen van stembanden en larynx, niet elders geclassificeerd",J380: verlamming van stembanden en larynx,J380,1,0.032
2023,2,85,C00-D48: nieuwvormingen,D37-D48: neoplasmata met onzeker of onbekend gedrag,D48: neoplasma met onzeker of onbekend gedrag van overige en niet gespecificeerde lokalisatie,D481: bindweefsel en overige weke delen,D481,1,0.018
2023,1,75,V01-Y98: uitwendige oorzaken van ziekte en sterfte,V01-V99: vervoersongevallen,V09: voetganger gewond bij overige en niet gespecificeerde vervoersongevallen,V091: voetganger gewond bij niet gespecificeerd niet-verkeersongeval,V091,1,0.032
2023,2,75,D50-D89: ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem,"D65-D69: stollingsstoornissen, purpura en overige hemorragische aandoeningen",D68: overige stollingsstoornissen,"D689: stollingsstoornis, niet gespecificeerd",D689,1,0.028
2023,2,90,I00-I99: ziekten van hart en vaatstelsel,I30-I52: overige hartziekten,I47: paroxysmale tachycardie,I470: re-entry ventriculaire aritmie,I470,1,0.0184
2023,1,60,I00-I99: ziekten van hart en vaatstelsel,"I70-I79: ziekten van arteriën, arteriolen en capillairen",I73: overige perifere vaatziekten,"I739: perifere vaatziekte, niet gespecificeerd",I739,1,0.024
2023,2,70,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C34: maligne neoplasma van bronchus en long,"C342: middenkwab, bronchus of long",C342,1,0.03
2023,1,75,V01-Y98: uitwendige oorzaken van ziekte en sterfte,X60-X84: opzettelijk zichzelf schade toebrengen,X64: opzettelijke auto-intoxicatie door en opzettelijke blootstelling aan overige en niet gespecificeerde geneesmiddelen en biologische stoffen,,X64,1,0.032
2023,2,95,G00-G99: ziekten van zenuwstelsel,G40-G47: aandoeningen met episodisch en paroxysmaal verloop,G40: epilepsie,"G409: epilepsie, niet gespecificeerd",G409,1,0.0164
2023,1,50,G00-G99: ziekten van zenuwstelsel,G60-G64: polyneuropathieën en overige aandoeningen van perifeer zenuwstelsel,G62: overige polyneuropathieën,"G629: polyneuropathie, niet gespecificeerd",G629,1,0.028
2023,2,85,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C71: maligne neoplasma van hersenen,"C719: hersenen, niet gespecificeerd",C719,1,0.018
2023,1,95,K00-K93: ziekten van spijsverteringsstelsel,"K80-K87: aandoeningen van galblaas, galwegen en pancreas",K82: overige ziekten van galblaas,"K829: ziekte van galblaas, niet gespecificeerd",K829,1,0.0504
2023,2,90,V01-Y98: uitwendige oorzaken van ziekte en sterfte,Y40-Y84: genees-en heelkundige behandeling als oorzaak van complicaties,Y71: cardiovasculaire hulpmiddelen verband houdend met ongewenste gebeurtenissen,"Y711: cardiovasculaire hulpmiddelen verband houdend met ongewenste gebeurtenissen, therapeutische (hulp)middelen (niet-chirurgisch) en (hulp)middelen voor revalidatie",Y711,1,0.0184
2023,1,50,V01-Y98: uitwendige oorzaken van ziekte en sterfte,V01-V99: vervoersongevallen,V13: wielrijder gewond bij botsing met auto of (open) bestelwagen,"V139: wielrijder gewond bij botsing met auto of (open) bestelwagen, niet gespecificeerde wielrijder gewond bij verkeersongeval",V139,1,0.028
2023,1,65,M00-M99: ziekten van botspierstelsel en bindweefsel,M30-M36: systeemziekten van bindweefsel,M35: overige systeemziekten van bindweefsel,M351: overige overgangssyndromen,M351,1,0.0275
2023,2,75,V01-Y98: uitwendige oorzaken van ziekte en sterfte,Y40-Y84: genees-en heelkundige behandeling als oorzaak van complicaties,"Y84: overige medische verrichtingen als oorzaak van afwijkende reactie van patiënt of van latere complicatie, zonder vermelding van afwijkende gang van zaken tijdens verrichting",Y848: overige gespecificeerde medische verrichtingen,Y848,1,0.028
2023,1,95,E00-E90: endocriene ziekten en voedings- en stofwisselingsstoornissen,E10-E14: diabetes mellitus,E14: niet gespecificeerde diabetes mellitus,E149: niet gespecificeerde diabetes mellitus zonder complicaties,E149,2,0.1008
2023,1,80,V01-Y98: uitwendige oorzaken van ziekte en sterfte,W00-X59: overige uitwendige oorzaken van letsel door ongeval,W19: niet gespecificeerde val,,W19,91,2.76
2023,1,75,"R00-R99: symptomen, afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd",R00-R09: symptomen betreffende hart en vaatstelsel en ademhalingsstelsel,R09: overige symptomen betreffende hart en vaatstelsel en ademhalingsstelsel,R092: ademhalingsstilstand,R092,27,0.828
2023,1,75,I00-I99: ziekten van hart en vaatstelsel,I60-I69: cerebrovasculaire ziekten,I62: overige niet-traumatische intracraniale bloeding,"I629: intracraniale bloeding (niet-traumatisch), niet gespecificeerd",I629,25,0.768
2023,1,95,I00-I99: ziekten van hart en vaatstelsel,I20-I25: ischemische hartziekten,I25: chronische ischemische hartziekte,I255: ischemische cardiomyopathie,I255,6,0.3022
2023,1,75,F00-F99: psychische stoornissen en gedragsstoornissen,F10-F19: psychische stoornissen en gedragsstoornissen door gebruik van psychoactieve middelen,F10: psychische stoornissen en gedragsstoornissen door gebruik van alcohol,"F106: psychische stoornissen en gedragsstoornissen door gebruik van alcohol, amnestisch syndroom",F106,6,0.184
2023,2,90,G00-G99: ziekten van zenuwstelsel,G90-G99: overige aandoeningen van zenuwstelsel,G93: overige hersenaandoeningen,"G939: hersenaandoening, niet gespecificeerd",G939,5,0.0912
2023,1,80,A00-B99: infectieziekten en parasitaire aandoeningen,B25-B34: overige virusziekten,B34: virusinfectie van niet gespecificeerde lokalisatie,"B349: virusinfectie, niet gespecificeerd",B349,2,0.06
2023,2,65,G00-G99: ziekten van zenuwstelsel,G35-G37: demyeliniserende ziekten van centraal zenuwstelsel,G35: multipele sclerose,,G35,8,0.22
2023,1,90,J00-J99: ziekten van ademhalingsstelsel,J60-J70: longaandoeningen door uitwendige agentia,J69: pneumonitis door vaste stoffen en vloeistoffen,J690: pneumonitis door voedsel en braaksel,J690,69,2.6536
2023,2,70,"R00-R99: symptomen, afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd",R50-R69: algemene symptomen,R53: malaise en vermoeidheid,,R53,8,0.23
2023,2,70,J00-J99: ziekten van ademhalingsstelsel,J09-J18: influenza en pneumonie,"J12: viruspneumonie, niet elders geclassificeerd",J121: pneumonie door respiratoir-syncytieel virus,J121,3,0.085
2023,1,70,K00-K93: ziekten van spijsverteringsstelsel,K90-K93: overige ziekten van spijsverteringsstelsel,K92: overige ziekten van spijsverteringsstelsel,"K929: ziekte van spijsverteringsstelsel, niet gespecificeerd",K929,2,0.06
2023,2,75,C00-D48: nieuwvormingen,D37-D48: neoplasmata met onzeker of onbekend gedrag,D37: neoplasma met onzeker of onbekend gedrag van mondholte en tractus digestivus,D377: overige gespecificeerde organen van tractus digestivus,D377,3,0.08
2023,2,65,J00-J99: ziekten van ademhalingsstelsel,J09-J18: influenza en pneumonie,"J11: influenza, virus niet geïdentificeerd","J111: influenza met overige manifestaties van luchtwegen, virus niet geïdentificeerd",J111,3,0.0825
